"Arrangement","Account","CURRENCY","Start date","Maturity Date","Description","Customer #","Customer Name","Customer Role","Balance","Status"
"AA2306411HB6","100000116868","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255616","TESTER216","Beneficial Owner","0.00","Not Funded"
"AA23064NNRBT","100000116887","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255622","TESTER222","Beneficial Owner","0.00","Not Funded"
"AA23064VQ3F3","100000116895","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255620","TESTER220","Beneficial Owner","0.00","Not Funded"
"AA23064W18T2","100000116909","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255611","TESTER211","Beneficial Owner","0.00","Not Funded"
"AA23064B33B0","100000116925","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255622","TESTER222","Beneficial Owner","0.00","Not Funded"
"AA23064HVZ8G","100000116933","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255605","TESTER205","Beneficial Owner","0.00","Not Funded"
"AA23064DF8X8","100000116984","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255621","TESTER221","Beneficial Owner","0.00","Not Funded"
"AA23064H3DNZ","100000116992","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255618","TESTER218","Beneficial Owner","0.00","Not Funded"
"AA23064MRXB6","100000117007","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255617","TESTER217","Beneficial Owner","0.00","Not Funded"
"AA230641FLS3","100000117026","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255607","TESTER207","Beneficial Owner","0.00","Not Funded"
"AA23064WRQ85","100000117058","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255617","TESTER217","Beneficial Owner","0.00","Not Funded"
"AA23064P93KW","100000117085","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255608","TESTER208","Beneficial Owner","0.00","Not Funded"
"AA23064P9PS4","100000117107","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255620","TESTER220","Beneficial Owner","0.00","Not Funded"
"AA23064WXJG5","100000117147","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255609","TESTER209","Beneficial Owner","0.00","Not Funded"
"AA23064PHM3P","100000117158","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255604","TESTER204","Beneficial Owner","0.00","Not Funded"
"AA23064VJG5M","100000117174","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255623","TESTER223","Beneficial Owner","0.00","Not Funded"
"AA23064PWVFM","100000117198","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255615","TESTER215","Beneficial Owner","0.00","Not Funded"
"AA23064CQHC5","100000117204","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255612","TESTER212","Beneficial Owner","0.00","Not Funded"
"AA23064DLDTD","100000117228","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255610","TESTER210","Beneficial Owner","0.00","Not Funded"
"AA23064M7BL9","100000117239","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255619","TESTER219","Beneficial Owner","0.00","Not Funded"
"AA230640X11Y","100000117255","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255620","TESTER220","Beneficial Owner","0.00","Not Funded"
"AA230647RBJV","100000117263","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255614","TESTER214","Beneficial Owner","0.00","Not Funded"
"AA230649B6XG","100000117301","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255621","TESTER221","Beneficial Owner","0.00","Not Funded"
"AA23064YR9LY","100000117317","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255611","TESTER211","Beneficial Owner","0.00","Not Funded"
"AA23064N875M","100000117344","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255615","TESTER215","Beneficial Owner","0.00","Not Funded"
"AA2306430JLT","100000117379","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255621","TESTER221","Beneficial Owner","0.00","Not Funded"
"AA23064D4R1R","100000117387","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255626","TESTER226","Beneficial Owner","0.00","Not Funded"
"AA230644BBBK","100000117425","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255609","TESTER209","Beneficial Owner","0.00","Not Funded"
"AA2306473Y2H","100000117441","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255624","TESTER224","Beneficial Owner","0.00","Not Funded"
"AA230640S8Y9","100000117492","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255612","TESTER212","Beneficial Owner","0.00","Not Funded"
"AA23064HBXKB","100000117506","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255628","TESTER228","Beneficial Owner","0.00","Not Funded"
"AA23064K0X5Q","100000117514","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255622","TESTER222","Beneficial Owner","0.00","Not Funded"
"AA23064SFN22","100000117522","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255613","TESTER213","Beneficial Owner","0.00","Not Funded"
"AA23064K3XVL","100000117557","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255614","TESTER214","Beneficial Owner","0.00","Not Funded"
"AA230645LSLN","100000117573","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255621","TESTER221","Beneficial Owner","0.00","Not Funded"
"AA23064NV31Q","100000117581","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255619","TESTER219","Beneficial Owner","0.00","Not Funded"
"AA2306495B25","100000117597","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255626","TESTER226","Beneficial Owner","0.00","Not Funded"
"AA23064FTHY8","100000117611","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255613","TESTER213","Beneficial Owner","0.00","Not Funded"
"AA23064B7B07","100000117627","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255621","TESTER221","Beneficial Owner","0.00","Not Funded"
"AA23064GZTDV","100000117654","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255624","TESTER224","Beneficial Owner","0.00","Not Funded"
"AA23064D2FBP","100000117662","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255623","TESTER223","Beneficial Owner","0.00","Not Funded"
"AA23064GB0PM","100000117708","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255626","TESTER226","Beneficial Owner","0.00","Not Funded"
"AA23064BJG0Z","100000117727","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255623","TESTER223","Beneficial Owner","0.00","Not Funded"
"AA23064JM9DG","100000117778","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255618","TESTER218","Beneficial Owner","0.00","Not Funded"
"AA23064SQKDW","100000117816","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255626","TESTER226","Beneficial Owner","0.00","Not Funded"
"AA230640H8FF","100000117832","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255624","TESTER224","Beneficial Owner","0.00","Not Funded"
"AA23064VF7YW","100000117859","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255629","TESTER229","Beneficial Owner","0.00","Not Funded"
"AA230649ZNVW","100000117875","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255624","TESTER224","Beneficial Owner","0.00","Not Funded"
"AA23064N3NMB","100000117905","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255628","TESTER228","Beneficial Owner","0.00","Not Funded"
"AA23064J86FC","100000117913","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255625","TESTER225","Beneficial Owner","0.00","Not Funded"
"AA2306498Y22","100000117921","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255618","TESTER218","Beneficial Owner","0.00","Not Funded"
"AA23064CR2SR","100000117937","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255619","TESTER219","Beneficial Owner","0.00","Not Funded"
"AA23064ZQ9KH","100000117972","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255617","TESTER217","Beneficial Owner","0.00","Not Funded"
"AA23064N6Y92","100000118014","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255629","TESTER229","Beneficial Owner","0.00","Not Funded"
"AA23064RP4V0","100000118081","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255615","TESTER215","Beneficial Owner","0.00","Not Funded"
"AA2306497LL8","100000118111","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255620","TESTER220","Beneficial Owner","0.00","Not Funded"
"AA23064L7YZ6","100000118146","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255615","TESTER215","Beneficial Owner","0.00","Not Funded"
"AA23064336NM","100000118154","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255622","TESTER222","Beneficial Owner","0.00","Not Funded"
"AA23064PR8LM","100000118178","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255626","TESTER226","Beneficial Owner","0.00","Not Funded"
"AA230641FLZP","100000118189","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255621","TESTER221","Beneficial Owner","0.00","Not Funded"
"AA23064XP31H","100000118208","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255623","TESTER223","Beneficial Owner","0.00","Not Funded"
"AA23064NXLHX","100000118235","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255623","TESTER223","Beneficial Owner","0.00","Not Funded"
"AA230645X100","100000118267","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255619","TESTER219","Beneficial Owner","0.00","Not Funded"
"AA23064MM3NL","100000118286","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255626","TESTER226","Beneficial Owner","0.00","Not Funded"
"AA230645X403","100000118308","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255624","TESTER224","Beneficial Owner","0.00","Not Funded"
"AA230647CLM3","100000118324","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255628","TESTER228","Beneficial Owner","0.00","Not Funded"
"AA23064CB48L","100000118348","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255629","TESTER229","Beneficial Owner","0.00","Not Funded"
"AA23086QGTC5","100000130286","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255585","TESTER185","Beneficial Owner","0.00","Not Funded"
"AA23086W4Z80","100000130294","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255587","TESTER187","Beneficial Owner","0.00","Not Funded"
"AA23086D08SZ","100000130308","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255589","TESTER189","Beneficial Owner","0.00","Not Funded"
"AA23086JWSB2","100000130316","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255585","TESTER185","Beneficial Owner","0.00","Not Funded"
"AA230868HC7K","100000130324","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255587","TESTER187","Beneficial Owner","0.00","Not Funded"
"AA23086XJ14S","100000130332","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255589","TESTER189","Beneficial Owner","0.00","Not Funded"
"AA23086K51ZS","100000130348","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255584","TESTER184","Beneficial Owner","0.00","Not Funded"
"AA23086BLR9Z","100000130367","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255585","TESTER185","Beneficial Owner","0.00","Not Funded"
"AA230860M2QW","100000130375","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255587","TESTER187","Beneficial Owner","0.00","Not Funded"
"AA23086TJXC5","100000130383","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255589","TESTER189","Beneficial Owner","0.00","Not Funded"
"AA23086R6KB4","100000130391","EGP","","03 MAY 2026","3 Years CD - Interest Monthly","1000255584","TESTER184","Beneficial Owner","0.00","Not Funded"
"AA22153TPL7N","100000000617","EGP","02 JUN 2022","02 JUN 2025","3 Years CD - Upfront interest","1000000061","OMAR ACCOUNTS","Beneficial Owner","7,500.00","Current"
"AA22153G1DDG","100000000692","EGP","02 JUN 2022","02 JUN 2027","5 Years CD - Upfront interest","1000000061","OMAR ACCOUNTS","Beneficial Owner","8,000.00","Current"
"AA22153R90DF","100000000838","EGP","02 JUN 2022","02 JUN 2025","3 Years CD - Interest Monthly","1000000061","OMAR ACCOUNTS","Beneficial Owner","5,500.00","Current"
"AA22153S51Y0","100000000846","EGP","02 JUN 2022","02 JUN 2027","5 Years CD - Interest Semi-annually","1000000075","TEST26","Beneficial Owner","5,000.00","Current"
"AA22153LVCFM","100000000897","EGP","02 JUN 2022","02 JUN 2027","5 Years CD - Interest Semi-annually","1000000075","TEST26","Beneficial Owner","5,000.00","Current"
"AA2215373PBD","100000000935","EGP","02 JUN 2022","02 JUN 2027","5 Years CD - Interest Monthly","1000000061","OMAR ACCOUNTS","Beneficial Owner","6,200.00","Current"
"AA22153XBXKJ","100000000978","EGP","02 JUN 2022","02 JUN 2027","5 Years CD - Interest Quarterly","1000000061","OMAR ACCOUNTS","Beneficial Owner","8,400.00","Current"
"AA22153QKVFC","100000001017","EGP","02 JUN 2022","02 JUN 2025","3 Years CD - Interest Monthly","1000000071","Test Retail 1299","Beneficial Owner","6,000.00","Current"
"AA22153BSJRV","100000001068","EGP","02 JUN 2022","02 JUN 2025","3 Years CD - Interest Semi-annually","1000000061","OMAR ACCOUNTS","Beneficial Owner","8,300.00","Current"
"AA22153B6LV9","100000001184","EGP","02 JUN 2022","02 JUN 2028","3 Years CD - Interest Annually","1000000061","OMAR ACCOUNTS","Beneficial Owner","7,300.00","Current"
"AA22153RQ3DW","100000001354","EGP","02 JUN 2022","02 JUN 2027","5 Years CD - Interest at Renewal","1000000077","TEST TEST 15","Beneficial Owner","5,000.00","Current"
"AA22153KYP8G","100000001508","EGP","02 JUN 2022","02 JUN 2025","3 Years CD - Interest Monthly","1000000077","TEST TEST 15","Beneficial Owner","5,000.00","Current"
"AA2215327PM0","100000001532","EGP","02 JUN 2022","02 JUN 2025","3 Years CD - Interest Monthly","1000000077","TEST TEST 15","Beneficial Owner","50,000.00","Current"
"AA22156HMJZN","100000001613","EGP","05 JUN 2022","05 JUN 2027","5 Years CD - Interest Annually","1000000056","TEST TEST DEMOOZ","Beneficial Owner","1,000,000.00","Current"
"AA22156H1LJ0","100000001877","EGP","05 JUN 2022","05 JUN 2025","3 Years CD - Interest Monthly","1000000001","test6","Beneficial Owner","5,000.00","Current"
"AA221563N3KG","100000001893","EGP","05 JUN 2022","05 JUN 2027","5 Years CD - Interest Annually","1000000044","TEST DEMOZ TEST","Beneficial Owner","400,000.00","Current"
"AA2215617R5F","100000002016","EGP","05 JUN 2022","05 JUN 2025","3 Years CD - Interest Annually","1000000085","Marwan_Limits_Test","Beneficial Owner","15,001.00","Current"
"AA221566T2RN","100000002024","EGP","05 JUN 2022","05 JUN 2025","3 Years CD - Interest Monthly","1000000005","Test005 تيست عربي","Beneficial Owner","5,500.00","Current"
"AA22156VW5R9","100000002075","EGP","05 JUN 2022","05 JUN 2025","3 Years CD - Interest Monthly","1000000087","DemoJune","Beneficial Owner","5,190.12","Current"
"AA221710ZX2S","100000006054","EGP","20 JUN 2022","20 JUN 2027","5 Years CD - Interest Annually","1000000077","TEST TEST 15","Beneficial Owner","5,000.00","Current"
"AA221717NTMS","100000006078","EGP","20 JUN 2022","20 JUN 2025","3 Years CD - Upfront interest","1000000001","test6","Beneficial Owner","5,000.00","Current"
"AA2217738384","100000006542","EGP","26 JUN 2022","26 JUN 2025","3 Years CD - Interest Monthly","1000000253","ahmedresa","Beneficial Owner","10,000.00","Current"
"AA22221L6FXT","100000016009","EGP","09 AUG 2022","09 AUG 2027","5 Years CD - Interest Semi-annually","1000000044","TEST DEMOZ TEST","Beneficial Owner","50,000.00","Current"
"AA22227JP0H5","100000017722","EGP","15 AUG 2022","15 AUG 2025","3 Years CD - Interest Annually","1000000469","amany","Beneficial Owner","8,000.00","Current"
"AA2222701NFD","100000018001","EGP","15 AUG 2022","15 AUG 2025","3 Years CD - Interest Monthly","1000000419","SweepTestAPIs","Beneficial Owner","5,000.00","Current"
"AA22233XVK8H","100000021282","EGP","21 AUG 2022","21 AUG 2025","3 Years CD - Interest Semi-annually","1000000142","TEST SIT 2","Beneficial Owner","5,000.00","Current"
"AA22233Q00T2","100000021738","EGP","21 AUG 2022","21 AUG 2025","3 Years CD - Interest Monthly","1000000674","NewcustomerTest","Beneficial Owner","5,000.00","Current"
"AA22233059HP","100000021808","EGP","21 AUG 2022","21 AUG 2025","3 Years CD - Interest Quarterly","1000000690","NostroTest001","Beneficial Owner","1,000.00","Current"
"AA222347XZ9K","100000021959","EGP","22 AUG 2022","22 AUG 2025","3 Years CD - Interest Annually","1000000666","MALENDING123","Beneficial Owner","20,000.00","Current"
"AA22236KB313","100000023331","EGP","24 AUG 2022","24 AUG 2027","5 Years CD - Interest Annually","1000000469","amany","Beneficial Owner","100,000.00","Current"
"AA222442SRBQ","100000027787","EGP","01 SEP 2022","01 SEP 2025","3 Years CD - Interest Monthly","1000000777","CustomerCustmTest CustomerCustmTest","Beneficial Owner","6,000.00","Current"
"AA222441Z6ZX","100000027817","EGP","01 SEP 2022","01 SEP 2023","5 Years CD - Interest Annually","1000000419","SweepTestAPIs","Beneficial Owner","20,000.00","Current"
"AA222444KVZJ","100000027833","EGP","01 SEP 2022","01 SEP 2025","3 Years CD - Interest Quarterly","1000000777","CustomerCustmTest CustomerCustmTest","Beneficial Owner","9,800.00","Current"
"AA22244WZMCB","100000027857","EGP","01 SEP 2022","01 SEP 2027","5 Years CD - Interest Monthly","1000000777","CustomerCustmTest CustomerCustmTest","Beneficial Owner","9,500.00","Current"
"AA22244F15D3","100000027892","EGP","01 SEP 2022","01 SEP 2025","3 Years CD - Interest Monthly","1000000777","CustomerCustmTest CustomerCustmTest","Beneficial Owner","7,500.00","Current"
"AA222441PXXV","100000027949","EGP","01 SEP 2022","01 SEP 2027","5 Years CD - Interest at Renewal","1000000777","CustomerCustmTest CustomerCustmTest","Beneficial Owner","20,000.00","Current"
